time,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,env,Z_RIGHT_INDEXlowpass10,Z_RIGHT_INDEXlowpass30,Z_RIGHT_INDEXguassianfilt,speed,vertical_velocity,acceleration,jerk,gesture_type,gesture_ID
260.0,0.17657448620443467,0.06987680633710036,-0.3504623244752339,0.002194102025257,-0.35419647709850044,-0.34856381904952943,-0.35582473027318356,6.250859761280791,-8.46858278206899,-4.2866091606012136,-4.326852651968098,,
270.0,0.17446443217726929,0.04567260889337868,-0.3501760686844012,0.0020984515417446,-0.35632852582136004,-0.34945207657904453,-0.35800039827358243,4.802539392142436,-6.4381949434317916,-5.691704770370857,-2.547726280289165,,
280.0,0.170763300764945,0.0299433890994152,-0.35787022016606235,0.0020086546469916,-0.36124594553903844,-0.3586170924758573,-0.361909821537588,3.4592176396240566,-4.32722745431659,-5.480654006746816,0.12606293779690989,,
290.0,0.16683518070512204,0.020699172565174916,-0.36849574529048584,0.0019241104161977,-0.3673298110721922,-0.3691230880484867,-0.36700628315854233,2.482461157810983,-2.782856394679978,-4.153595658809303,2.1019454896508067,,
300.0,0.1641501504069041,0.01320557502680001,-0.3765413015078501,0.0018447111361511,-0.3727037318582781,-0.37717563885544136,-0.3720101236399841,1.8717448959028276,-2.1622359305662844,-2.6546622960414217,2.512717332697215,,
310.0,0.1633051334723953,0.004787264835491859,-0.38009665021923505,0.0017698934486878,-0.376279675410761,-0.37960497797207704,-0.3759074496830299,1.5022136397187884,-2.218160314446213,-1.7559881144420497,1.628769353807578,,
320.0,0.16361600473742932,-0.004186138954218516,-0.3807530475673753,0.0016992720651758,-0.37840863448592,-0.37982698460838643,-0.3784348826967087,1.1638555270397095,-2.2845445402257947,-1.63068615716421,0.5346094265532702,,
330.0,0.1639397013923839,-0.011421471305860175,-0.38055981815212253,0.0016326336000122,-0.37982713194700857,-0.38078125255986695,-0.37994950598751936,0.6895750425735718,-1.8008291147384496,-1.7306742545053235,0.26657413601227503,,
340.0,0.16369169851482726,-0.014200299421000599,-0.3802724494550356,0.0015697519067897,-0.38085364944541716,-0.3806858759953462,-0.381063592434033,0.25534965727210035,-0.694565797134724,-1.2620029064959997,0.9306100541086743,,
350.0,0.16294184450610022,-0.01159112182932802,-0.38049619007277985,0.0015103912003267,-0.3819760792318098,-0.38029082273437054,-0.38235971503164784,0.22761799321224765,0.6126902119466011,-0.1145134295880452,1.6124797153610022,,
360.0,0.16196842583514479,-0.0052838237088904975,-0.38217529123485894,0.001454754937763,-0.3837753258730061,-0.38202850596287974,-0.3842165191000325,0.5837021256536727,1.5425063533649312,0.8832054765759967,1.3833127243344436,,
370.0,0.16094480149072987,0.0017824149963403836,-0.3854771621511232,0.0014026771969073,-0.38628592485585694,-0.3858007851164175,-0.3866968979119192,0.8926702700962831,1.806031802700012,0.9803954370038562,0.3968077898358468,,
